Baseline 100%T,,Baseline 0%T,,Fresh18MohmDI-RO,,Fresh18MohmDI-RO1,,Fresh18MohmDI-RO2,,SouthTank,,SouthTank1,,SouthTank2,,NorthTank,,NorthTank1,,NorthTank2,,Target_20260713_1,,Target_20260713_2,,Target_20260713_3,,Target_2024-09-27_1,,Target_2024-09-27_2,,Target_2024-09-27_3,,Fresh18MohmDI-RO-after,,Fresh18MohmDI-RO-after1,,Fresh18MohmDI-RO-after2,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
474.0171509,81.12152863,474.0171509,0.002371316543,474.0171509,-0.0001697270054,474.0171509,-0.0001362423645,474.0171509,-0.0001351037354,474.0171509,5.855800919E-005,474.0171509,0.0001497502526,474.0171509,8.93675533E-005,474.0171509,0.0004379006568,474.0171509,0.0001974253682,474.0171509,0.0003094475542,474.0171509,-0.0001069476493,474.0171509,-0.0001808534871,474.0171509,-0.0001595835638,474.0171509,-0.0001018234616,474.0171509,-9.794146172E-005,474.0171509,-0.0001127963988,474.0171509,-0.0002150591463,474.0171509,-0.0001245454187,474.0171509,-0.0001601528347,
472.984375,81.12322235,472.984375,0.006647402421,472.984375,-0.0001039973649,472.984375,-9.695801418E-005,472.984375,-9.095377027E-005,472.984375,4.814816748E-006,472.984375,0.0002492757339,472.984375,4.374948912E-005,472.984375,0.0003628398408,472.984375,0.0002000410605,472.984375,0.0003251718008,472.984375,-0.0001278578566,472.984375,-0.0001669841586,472.984375,-0.0001725215989,472.984375,-0.0001521310769,472.984375,-0.0001583414851,472.984375,-0.0001300316362,472.984375,-0.0001399687608,472.984375,-0.0002417594078,472.984375,-0.0001845794905,
471.9897156,81.1333847,471.9897156,0.004566383548,471.9897156,-7.040926448E-006,471.9897156,-0.000119783741,471.9897156,-4.193506811E-006,471.9897156,0.0001647436584,471.9897156,0.0002055314399,471.9897156,0.0001952499733,471.9897156,0.0005061324919,471.9897156,0.0002618896251,471.9897156,0.000361699902,471.9897156,-8.691638504E-005,471.9897156,-0.000144678459,471.9897156,-6.657360791E-005,471.9897156,6.35288161E-005,471.9897156,7.673278742E-005,471.9897156,-4.379684833E-005,471.9897156,-0.0001201978012,471.9897156,-8.753751899E-005,471.9897156,-8.712342969E-005,
470.9948425,81.12247467,470.9948425,-0.001489103539,470.9948425,-5.073620287E-006,470.9948425,-5.974070518E-005,470.9948425,1.025096481E-005,470.9948425,0.0001717096893,470.9948425,0.0002716028248,470.9948425,0.0001784686465,470.9948425,0.0004253075458,470.9948425,0.0002875070495,470.9948425,0.0004161350371,470.9948425,-6.00550311E-006,470.9948425,-4.835229629E-005,470.9948425,-0.0001108295764,470.9948425,2.725878039E-005,470.9948425,-1.050957599E-005,470.9948425,-4.141557292E-005,470.9948425,-8.976326353E-005,470.9948425,-0.0001098979119,470.9948425,-2.019100748E-006,
469.9998169,81.09648132,469.9998169,0.008712913841,469.9998169,-4.001786147E-005,469.9998169,-0.0001283236779,469.9998169,-0.0001141938774,469.9998169,7.525702677E-005,469.9998169,0.0002561395231,469.9998169,7.83897849E-005,469.9998169,0.000441528362,469.9998169,0.0002751773573,469.9998169,0.0003008473723,469.9998169,-6.750535977E-005,469.9998169,-0.00014281529,469.9998169,-0.0001532179012,469.9998169,-3.841307989E-005,469.9998169,-2.510866398E-005,469.9998169,-0.0001028068946,469.9998169,-6.631478755E-005,469.9998169,-0.0001787834626,469.9998169,-0.0001635167573,
469.0045471,81.05002594,469.0045471,0.00696159387,469.0045471,-4.892172365E-005,469.0045471,-9.281716484E-005,469.0045471,-0.0001955503394,469.0045471,0.000114586408,469.0045471,0.0002759544295,469.0045471,7.823444321E-005,469.0045471,0.0004553657491,469.0045471,0.000269582466,469.0045471,0.0003515183635,469.0045471,-9.261012019E-005,469.0045471,-0.0001599975803,469.0045471,-0.0001368634257,469.0045471,-3.339161412E-005,469.0045471,-7.868621469E-005,469.0045471,-6.357128586E-005,469.0045471,-0.0002052272321,469.0045471,-0.000107258209,469.0045471,-0.0001315325644,
468.0091553,81.00164795,468.0091553,0.00964954868,468.0091553,-4.695460666E-005,468.0091553,-8.520824485E-005,468.0091553,1.4755027E-006,468.0091553,0.0001587876613,468.0091553,0.0002550516801,468.0091553,0.0001948356075,468.0091553,0.0004504681856,468.0091553,0.0003261044039,468.0091553,0.0003712858015,468.0091553,-8.991854702E-005,468.0091553,-0.0001892369619,468.0091553,-0.0001554433111,468.0091553,-6.885612947E-006,468.0091553,-2.324497837E-005,468.0091553,-7.583926345E-005,468.0091553,-0.0001661561255,468.0091553,-8.350010467E-005,468.0091553,-5.249357127E-005,
467.0134888,80.94988251,467.0134888,0.005598532502,467.0134888,-2.179543844E-005,467.0134888,-6.1604238E-005,467.0134888,-6.502068572E-005,467.0134888,9.413158114E-005,467.0134888,0.0002361960214,467.0134888,0.000128620537,467.0134888,0.00046288062,467.0134888,0.0004067295231,467.0134888,0.0003571402049,467.0134888,-4.633341086E-005,467.0134888,-6.43995154E-005,467.0134888,-0.000126408675,467.0134888,-2.019058593E-005,467.0134888,-4.938761776E-005,467.0134888,1.496234745E-005,467.0134888,-0.0001373292325,467.0134888,-8.318953769E-005,467.0134888,-0.0001060159848,
466.0177002,80.87751007,466.0177002,0.008511780761,466.0177002,-5.570303256E-005,466.0177002,-8.551881911E-005,466.0177002,-1.397840037E-006,466.0177002,0.0001232346985,466.0177002,0.0002935943194,466.0177002,0.000183233642,466.0177002,0.0004374342388,466.0177002,0.0003486686037,466.0177002,0.0002883877605,466.0177002,-0.0001585485006,466.0177002,-9.861434228E-005,466.0177002,-0.0001278578566,466.0177002,-1.656670429E-005,466.0177002,-8.753751899E-005,466.0177002,-6.621125794E-005,466.0177002,-0.0001632062485,466.0177002,-3.924135672E-005,466.0177002,-0.0001262534061,
464.983429,80.80506897,464.983429,0.008663175628,464.983429,-5.233827324E-005,464.983429,-8.023908595E-005,464.983429,-4.374508353E-005,464.983429,0.0001528835564,464.983429,0.0002549739729,464.983429,8.403398533E-005,464.983429,0.0003623994126,464.983429,0.0002981015423,464.983429,0.0003300679382,464.983429,-1.382288701E-005,464.983429,-0.0001609808824,464.983429,-0.0001135727798,464.983429,-9.385238081E-005,464.983429,-6.305363786E-005,464.983429,-8.458710363E-005,464.983429,-0.000187166981,464.983429,-9.68027307E-005,464.983429,-0.0001097426357,
463.9872131,80.71092987,463.9872131,0.003291249275,463.9872131,-0.0001503196836,463.9872131,-0.000184165503,463.9872131,-0.0001698822598,463.9872131,-3.028552783E-005,463.9872131,0.0001427069074,463.9872131,6.671326264E-005,463.9872131,0.0002969358757,463.9872131,0.0001883871591,463.9872131,0.0002227023069,463.9872131,-7.656394155E-005,463.9872131,-0.000217335968,463.9872131,-0.0001755749108,463.9872131,-3.396106331E-005,463.9872131,-9.276540368E-005,463.9872131,-0.0001710725483,463.9872131,-0.0001840102486,463.9872131,-0.0002975349198,463.9872131,-0.00026990677,
462.9908752,80.62156677,462.9908752,0.006144075654,462.9908752,-5.937835158E-005,462.9908752,-0.0001650693303,462.9908752,-0.0001296693372,462.9908752,7.582661783E-005,462.9908752,0.0002828963334,462.9908752,0.000113395341,462.9908752,0.0003788769245,462.9908752,0.0002731569693,462.9908752,0.0003324771824,462.9908752,-4.49357176E-005,462.9908752,-0.0001379502937,462.9908752,-0.0002064174187,462.9908752,2.863082409E-005,462.9908752,-3.535879296E-005,462.9908752,-7.20087919E-005,462.9908752,-0.0001586520084,462.9908752,-8.251662803E-005,462.9908752,-0.0001572029141,
461.9943237,80.49331665,461.9943237,0.004688534886,461.9943237,-0.0001571511675,461.9943237,-0.0001436433668,461.9943237,-0.0001483530359,461.9943237,6.031849625E-005,461.9943237,0.0002238936722,461.9943237,0.0001492582523,461.9943237,0.0003226849076,461.9943237,0.0002296692546,461.9943237,0.0002169268118,461.9943237,-0.0001589107706,461.9943237,-0.0001362423645,461.9943237,-0.0001891852153,461.9943237,-6.217364717E-005,461.9943237,-0.0001160054162,461.9943237,-6.786770246E-005,461.9943237,-0.0002221483301,461.9943237,-0.0001728838542,461.9943237,-0.0002169220097,
460.9975586,80.42124176,460.9975586,0.009953172877,460.9975586,-1.620431431E-005,460.9975586,-3.644591561E-005,460.9975586,-4.881819405E-005,460.9975586,0.0002258102177,460.9975586,0.0003599899937,460.9975586,0.0001716837869,460.9975586,0.0004638135142,460.9975586,0.0003376842651,460.9975586,0.0003793432843,460.9975586,-3.484111585E-005,460.9975586,-0.0001072064479,460.9975586,-8.44835813E-005,460.9975586,3.272109825E-005,460.9975586,-4.540161535E-005,460.9975586,-0.000117144089,460.9975586,-5.647951184E-005,460.9975586,-6.377834507E-005,460.9975586,-0.0001563748665,
460.0005798,80.38113403,460.0005798,0.004397518001,460.0005798,-5.425359996E-005,460.0005798,-7.666747115E-005,460.0005798,-8.634700498E-005,460.0005798,9.014429816E-005,460.0005798,0.0002042106353,460.0005798,0.0001270928187,460.0005798,0.0004206435406,460.0005798,0.0003209492425,460.0005798,0.0002436034993,460.0005798,-0.00011678179,460.0005798,-0.0001124858463,460.0005798,-0.0001941013761,460.0005798,-5.585832696E-005,460.0005798,-5.886070358E-005,460.0005798,-0.0001127446449,460.0005798,-0.0002150073997,460.0005798,-0.0001614466601,460.0005798,-0.0001980342786,
459.0034485,80.31195068,459.0034485,0.004579849541,459.0034485,-0.0001177134327,459.0034485,-0.0001470074203,459.0034485,-0.0001330852538,459.0034485,4.460381388E-005,459.0034485,0.0001933594467,459.0034485,8.615705156E-005,459.0034485,0.0004376674478,459.0034485,0.000270981167,459.0034485,0.0002912371128,459.0034485,-0.0001636202651,459.0034485,-0.0001749539078,459.0034485,-0.0002424838167,459.0034485,-9.033263632E-005,459.0034485,-0.0001208188914,459.0034485,-0.0001809052337,459.0034485,-0.0002397931676,459.0034485,-0.0001424530055,459.0034485,-0.0001758854196,
458.0061646,80.24784851,458.0061646,0.001532341586,458.0061646,-6.4196729E-006,458.0061646,-5.4408898E-005,458.0061646,-6.258775829E-005,458.0061646,0.0001434837322,458.0061646,0.0002827409189,458.0061646,0.0002384493273,458.0061646,0.000579559186,458.0061646,0.0004097869387,458.0061646,0.0003529432288,458.0061646,-3.737772931E-005,458.0061646,-4.612634439E-005,458.0061646,-0.0001270297507,458.0061646,0.0001094596664,458.0061646,-8.639876614E-005,458.0061646,-9.370619409E-006,458.0061646,-5.052647248E-005,458.0061646,-2.112243601E-005,458.0061646,-8.613996033E-005,
457.0086365,80.14832306,457.0086365,0.009701673873,457.0086365,-0.000112951675,457.0086365,-9.519815649E-005,457.0086365,-0.0001451960125,457.0086365,0.0001396254665,457.0086365,0.0002332434233,457.0086365,0.0002040034451,457.0086365,0.0005573199596,457.0086365,0.0002665260399,457.0086365,0.0003255862975,457.0086365,-1.993173828E-005,457.0086365,-0.0001883054792,457.0086365,-0.0001346379286,457.0086365,-7.221584383E-005,457.0086365,-2.940546437E-005,457.0086365,-0.0001215434968,457.0086365,-0.0002541775757,457.0086365,-7.180173998E-005,457.0086365,-0.0002022258705,
456.0108948,80.07899475,456.0108948,0.002949504415,456.0108948,4.400616831E-007,456.0108948,-5.839481673E-005,456.0108948,-5.503008288E-005,456.0108948,0.0001786499197,456.0108948,0.0002987491607,456.0108948,0.0001318831492,456.0108948,0.0005696576554,456.0108948,0.000416601426,456.0108948,0.0003691095044,456.0108948,-2.966430657E-005,456.0108948,-5.404653712E-005,456.0108948,-9.814849909E-005,456.0108948,9.793766367E-005,456.0108948,-2.127774496E-005,456.0108948,-4.234737935E-005,456.0108948,-0.0001491293369,456.0108948,-5.917129238E-005,456.0108948,-9.271364252E-005,
455.013031,80.01436615,455.013031,0.003585269209,455.013031,-1.439235984E-005,455.013031,-0.000110519024,455.013031,-7.956617628E-005,455.013031,0.0001257981348,455.013031,0.000217392997,455.013031,0.0001949392026,455.013031,0.000605454552,455.013031,0.0004140881065,455.013031,0.0003950700921,455.013031,3.272109825E-005,455.013031,-0.0001451960125,455.013031,-6.626302638E-005,455.013031,4.791757237E-005,455.013031,9.966212019E-006,455.013031,-6.70394802E-005,455.013031,-0.0001370704558,455.013031,-8.567410259E-005,455.013031,-0.0001507854759,
454.0150146,79.93305969,454.0150146,0.003249528119,454.0150146,-0.0001217505269,454.0150146,-0.0002290821576,454.0150146,-0.0001193179196,454.0150146,0.0001034785455,454.0150146,0.0001451668795,454.0150146,9.053266695E-005,454.0150146,0.0005529396003,454.0150146,0.0003393681836,454.0150146,0.0002548444609,454.0150146,-0.000106171261,454.0150146,-0.0002058999526,454.0150146,-0.0002581099398,454.0150146,-6.533126725E-005,454.0150146,-6.051717719E-005,454.0150146,-9.483583563E-005,454.0150146,-0.000222614035,454.0150146,-0.0002017601364,454.0150146,-0.0001809052337,
453.0167236,79.89002228,453.0167236,0.007290797774,453.0167236,-0.0001351554965,453.0167236,-0.000109173292,453.0167236,-5.596185656E-005,453.0167236,8.752927533E-005,453.0167236,0.000208198966,453.0167236,0.000167436825,453.0167236,0.000625803892,453.0167236,0.0004282096343,453.0167236,0.0003085408825,453.0167236,-0.0001163677225,453.0167236,-0.0001806982327,453.0167236,-0.0001698822598,453.0167236,-7.43381388E-005,453.0167236,-0.0001330852538,453.0167236,-5.46159572E-005,453.0167236,-0.000141159122,453.0167236,-0.0001345344208,453.0167236,-0.0001945671247,
452.0183411,79.84453583,452.0183411,0.00681029493,452.0183411,-0.0001375880092,452.0183411,-9.913194663E-005,452.0183411,-0.000164189536,452.0183411,8.714091382E-005,452.0183411,0.0001876102469,452.0183411,9.78858734E-005,452.0183411,0.0006133608986,452.0183411,0.0003740320681,452.0183411,0.0002737268223,452.0183411,-0.0001538389479,452.0183411,-0.0001088627396,452.0183411,-0.0001720558357,452.0183411,-5.037117444E-005,452.0183411,-0.0001043079246,452.0183411,-9.043615864E-005,452.0183411,-0.0001860284974,452.0183411,-8.365539543E-005,452.0183411,-0.000117144089,
450.9812927,79.77552795,450.9812927,0.007131692953,450.9812927,-2.702411075E-005,450.9812927,-8.831394371E-005,450.9812927,-5.855011477E-005,450.9812927,0.0001472643489,450.9812927,0.0002472554916,450.9812927,0.0002608535578,450.9812927,0.000684913015,450.9812927,0.0004255148524,450.9812927,0.0003745243303,450.9812927,-1.910342507E-005,450.9812927,-1.159675867E-005,450.9812927,-0.000108500426,450.9812927,6.508220395E-005,450.9812927,-5.280705409E-006,450.9812927,-9.271364252E-005,450.9812927,-5.358065027E-005,450.9812927,-8.909036114E-005,450.9812927,-4.850759433E-005,
449.9824524,79.70820618,449.9824524,0.006262917072,449.9824524,-3.385752643E-005,449.9824524,-8.976326353E-005,449.9824524,-0.0001460240746,449.9824524,0.0001337992871,449.9824524,0.0001959751098,449.9824524,8.100474952E-005,449.9824524,0.0006622276269,449.9824524,0.0004393517156,449.9824524,0.0003342905839,449.9824524,-0.000111347159,449.9824524,-0.0001581862307,449.9824524,-0.0001425565133,449.9824524,3.391194332E-005,449.9824524,-9.876962577E-005,449.9824524,-6.445127656E-005,449.9824524,-0.000144678459,449.9824524,-0.0001279096177,449.9824524,-0.0002074006188,
448.9835205,79.67175293,448.9835205,0.006414299365,448.9835205,-4.348624861E-005,448.9835205,-0.000109173292,448.9835205,-6.403716543E-005,448.9835205,0.0001381494949,448.9835205,0.0001842695201,448.9835205,0.0001573375193,448.9835205,0.0006307034055,448.9835205,0.00045837168,448.9835205,0.0003548862587,448.9835205,-4.602281479E-005,448.9835205,-0.0001241313585,448.9835205,-0.0001652763458,448.9835205,1.796523429E-005,448.9835205,-8.686462388E-005,448.9835205,-1.661847455E-005,448.9835205,-8.546705794E-005,448.9835205,-0.000108603941,448.9835205,-0.0001992762263,
447.9842834,79.63436127,447.9842834,0.007393096108,447.9842834,-6.584890798E-005,447.9842834,-0.000102548096,447.9842834,-0.0001703997841,447.9842834,0.0001543854596,447.9842834,0.0001971922902,447.9842834,0.0001910027786,447.9842834,0.0006683201646,447.9842834,0.0004301530134,447.9842834,0.0003763379063,447.9842834,-0.0001798184821,447.9842834,-0.0001474214514,447.9842834,-0.0001566853898,447.9842834,-2.588519601E-005,447.9842834,-7.563221152E-005,447.9842834,-8.520824485E-005,447.9842834,-0.0001564783743,447.9842834,-0.0001066370969,447.9842834,-0.000183130498,
446.9849243,79.6142807,446.9849243,0.002847042633,446.9849243,-3.799893966E-005,446.9849243,-3.432343874E-005,446.9849243,-3.240802471E-005,446.9849243,0.0001447266695,446.9849243,0.0001613772183,446.9849243,0.0001699228451,446.9849243,0.000726086786,446.9849243,0.0004157722869,446.9849243,0.0003477877763,446.9849243,-6.445127656E-005,446.9849243,-0.0001182827691,446.9849243,-0.0001630509942,446.9849243,1.144174894E-005,446.9849243,-7.309581997E-005,446.9849243,-6.445127656E-005,446.9849243,-0.0001053948727,446.9849243,-6.709124864E-005,446.9849243,-0.0001211811978,
445.9854126,79.5843277,445.9854126,0.0111485552,445.9854126,-1.972465907E-005,445.9854126,-0.0001024963422,445.9854126,-8.215429261E-005,445.9854126,0.0001153114135,445.9854126,0.0002100636484,445.9854126,0.0001155444479,445.9854126,0.0007103998214,445.9854126,0.0005442568799,445.9854126,0.0003507929505,445.9854126,-0.0001529591391,445.9854126,-0.0001132104662,445.9854126,-0.0001462828513,445.9854126,4.229973274E-005,445.9854126,-7.801329775E-005,445.9854126,-9.468055214E-005,445.9854126,-0.0001181274929,445.9854126,-0.0001661561255,445.9854126,-0.0001365011412,
444.9856873,79.54955292,444.9856873,0.01146901678,444.9856873,-0.0001348967198,444.9856873,-0.000163982535,444.9856873,-0.0001082933886,444.9856873,0.0001080355796,444.9856873,0.0001123596376,444.9856873,0.0001465652022,444.9856873,0.0006970210234,444.9856873,0.0004798543232,444.9856873,0.0002843987022,444.9856873,-0.0001117612264,444.9856873,-0.0001777484576,444.9856873,-0.0002525218588,444.9856873,1.607548438E-005,444.9856873,4.297091891E-006,444.9856873,-0.0001835962466,444.9856873,-7.884150546E-005,444.9856873,-0.0002152661182,444.9856873,-0.0001725733455,
443.9858093,79.53295898,443.9858093,0.01069182064,443.9858093,-1.915557505E-006,443.9858093,-4.229561091E-005,443.9858093,-6.823005242E-005,443.9858093,0.0001657794928,443.9858093,0.0002018280065,443.9858093,0.0002011805627,443.9858093,0.0006937023136,443.9858093,0.000644806074,443.9858093,0.000325119996,443.9858093,-7.185350114E-005,443.9858093,-8.334482118E-005,443.9858093,-9.105729259E-005,443.9858093,8.92639946E-005,443.9858093,-1.33569547E-005,443.9858093,1.278785658E-005,443.9858093,-5.591009176E-005,443.9858093,-0.0001160571701,443.9858093,-5.497831808E-005,
442.9856567,79.52301788,442.9856567,0.007978253067,442.9856567,8.302423521E-005,442.9856567,-1.190752869E-006,442.9856567,-3.235625627E-005,442.9856567,0.000249405246,442.9856567,0.0003157682659,442.9856567,0.0002738822368,442.9856567,0.0006834351807,442.9856567,0.0006998730823,442.9856567,0.0004308526113,442.9856567,7.196358638E-006,442.9856567,8.438907571E-006,442.9856567,-8.857274952E-005,442.9856567,9.690198931E-005,442.9856567,8.952290227E-005,442.9856567,-4.312388046E-005,442.9856567,1.289140346E-005,442.9856567,-6.843710435E-005,442.9856567,-6.248423597E-005,
441.9854431,79.48993683,441.9854431,0.007908764295,441.9854431,1.410808181E-005,441.9854431,-3.913781984E-005,441.9854431,-4.990528032E-005,441.9854431,0.0001996784849,441.9854431,0.0002425933781,441.9854431,0.0001879728079,441.9854431,0.0006752164918,441.9854431,0.0006229263963,441.9854431,0.0003869604843,441.9854431,-0.0001149702512,441.9854431,-2.629934716E-005,441.9854431,-9.9338984E-005,441.9854431,7.587840082E-005,441.9854431,7.062266377E-005,441.9854431,5.589140346E-005,441.9854431,-1.542776226E-005,441.9854431,-0.0001539942023,441.9854431,-0.0001246489264,
